sample_id,invoice_id,generated_scenario,label,edit_count,approve_count,reject_count,status_changed_count,distinct_user_count,validation_count,export_count,subtotal_change_ratio,tax_change_ratio,total_change_ratio,vendor_changed,invoice_number_changed,currency_changed,edited_after_approved,exported_after_rejected,outside_business_hours,has_deleted_line_item,has_reopened_invoice,total_tax_mismatch,repeated_processing_attempts,minutes_between_create_and_approve,max_updates_within_10_minutes,audit_duration_minutes,anomaly_reason_codes,notes
NORMAL-0624,58111a7e-2d8a-5542-bb17-e890604caad7,normal_minor_correction,0,2,1,0,1,1,1,0,0.009,0.026,0.010,0,0,0,0,0,1,0,0,0,0,84,2,99,,Small pre-approval correction resolved during routine review.
NORMAL-0625,51a9306c-9931-5218-8166-8ccd956e0a13,normal_minor_correction,0,1,1,0,1,1,1,0,0.014,0.011,0.014,0,0,0,0,0,0,0,0,0,0,299,0,424,,Small pre-approval correction resolved during routine review.
NORMAL-0626,5ab00c32-49bb-5cd0-9787-0b959710fc9a,normal_straight_through,0,0,1,0,1,1,0,1,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,1065,0,1423,,Invoice followed a low-touch review and approval path.
NORMAL-0627,6aa9e1c7-04d9-54a2-965e-28722f605ed7,normal_exported_after_approval,0,0,1,0,1,1,0,1,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,84,0,512,,Invoice was exported only after approval.
NORMAL-0628,148b3c75-70b6-5c97-9ba5-c247f4692b61,normal_pending_review,0,1,0,0,0,1,1,0,0.011,0.006,0.011,0,0,0,0,0,0,0,0,0,0,0,1,2664,,Invoice remains in pending review with no approval or export.
NORMAL-0629,71b030be-a6bc-5a72-a6e9-168daa3de9c5,normal_straight_through,0,0,1,0,1,1,1,1,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,462,0,814,,Invoice followed a low-touch review and approval path.
NORMAL-0630,9b67d3a5-1c11-590e-8ef2-4d305ff128f6,normal_minor_correction,0,3,1,0,1,1,1,0,0.015,0.031,0.018,0,0,0,0,0,0,0,0,0,0,735,1,797,,Small pre-approval correction resolved during routine review.
NORMAL-0631,e63f92d2-489e-51d3-b6ab-95b4bfb6ad7d,normal_straight_through,0,0,1,0,1,1,1,1,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,146,2,859,,Invoice followed a low-touch review and approval path.
NORMAL-0632,7d8c88d6-3c36-5799-9752-9c3e3f46645a,normal_straight_through,0,0,1,0,1,1,1,1,0.000,0.000,0.002,0,0,0,0,0,0,0,0,0,0,844,0,934,,Invoice followed a low-touch review and approval path.
NORMAL-0633,3165ec34-ce72-556a-a4e8-e265aec6df98,normal_validation_then_approval,0,3,1,0,1,1,2,0,0.024,0.035,0.026,0,0,0,0,0,0,0,0,0,0,154,2,424,,Validation was rerun before ordinary approval.
NORMAL-0634,bcb5c0bd-e36c-52a6-944a-aa478ae6a929,normal_minor_correction,0,2,1,0,1,1,2,1,0.027,0.020,0.029,0,0,0,0,0,0,0,0,0,0,104,1,182,,Small pre-approval correction resolved during routine review.
NORMAL-0635,344d1a59-1606-5d60-960c-92d9b2b2b73d,normal_minor_correction,0,3,1,0,1,1,2,0,0.022,0.016,0.021,0,0,0,0,0,0,0,0,0,0,1197,1,1405,,Small pre-approval correction resolved during routine review.
NORMAL-0636,f440bed5-f3fd-5fe8-a435-b3477246deed,normal_straight_through,0,2,1,0,1,1,1,1,0.008,0.022,0.009,0,0,0,0,0,0,0,0,0,0,510,0,818,,Invoice followed a low-touch review and approval path.
NORMAL-0637,26aed2e5-a333-5a8d-bfd9-6411b16f764d,normal_minor_correction,0,1,1,0,1,1,1,0,0.002,0.003,0.004,0,1,0,0,0,0,0,0,0,0,841,0,1041,,Small pre-approval correction resolved during routine review.
NORMAL-0638,9b3a19f5-8ba2-5e41-bced-800272b07b78,normal_exported_after_approval,0,0,1,0,1,2,1,1,0.000,0.000,0.002,0,0,0,0,0,0,0,0,0,0,90,1,353,,Invoice was exported only after approval.
NORMAL-0639,93cc2eb5-5a54-5752-9986-08bc14ee0bae,normal_two_user_review,0,1,1,0,1,2,2,1,0.012,0.006,0.009,0,0,0,0,0,0,0,0,0,0,33,1,203,,Two reviewers participated in a normal approval workflow.
NORMAL-0640,3a6a55f4-b3b2-518b-be54-0fb3da519e42,normal_two_user_review,0,2,1,0,1,2,2,1,0.028,0.024,0.025,0,0,0,0,0,0,0,0,0,0,779,1,1039,,Two reviewers participated in a normal approval workflow.
NORMAL-0641,ce563f4e-8cd5-55b8-a529-6c3e723abc85,normal_pending_review,0,1,0,0,0,1,0,0,0.013,0.017,0.016,0,0,0,0,0,0,0,0,0,0,0,1,2867,,Invoice remains in pending review with no approval or export.
NORMAL-0642,c3d60c91-0f7b-5f52-a942-1e5000f83473,normal_two_user_review,0,2,1,0,1,3,2,0,0.026,0.006,0.023,0,0,0,0,0,1,0,0,0,0,267,2,576,,Two reviewers participated in a normal approval workflow.
NORMAL-0643,339ee585-dd13-561d-96fa-a3c3e1e20043,normal_straight_through,0,1,1,0,1,1,1,1,0.010,0.006,0.010,0,0,0,0,0,0,0,0,0,0,37,0,335,,Invoice followed a low-touch review and approval path.
NORMAL-0644,b8d6a912-816a-50b4-a5c4-7b041d6f6b7d,normal_minor_correction,0,2,1,0,1,2,2,1,0.012,0.015,0.016,0,0,0,0,0,0,0,0,0,0,1399,2,1908,,Small pre-approval correction resolved during routine review.
NORMAL-0645,22465688-a6e0-53f2-8ef5-ff622c0201a1,normal_straight_through,0,0,1,0,1,1,0,0,0.000,0.000,0.003,0,0,0,0,0,0,0,0,0,0,341,0,506,,Invoice followed a low-touch review and approval path.
NORMAL-0646,2a3ae0fe-b8ca-5b3c-b7fa-9d0b72f5947e,normal_exported_after_approval,0,2,1,0,1,1,1,1,0.006,0.005,0.009,0,0,0,0,0,0,0,0,0,0,255,1,581,,Invoice was exported only after approval.
NORMAL-0647,f8348091-6751-5472-a370-89c0ce44f458,normal_validation_then_approval,0,1,1,0,1,1,2,0,0.012,0.004,0.008,0,0,0,0,0,0,0,0,0,0,222,2,500,,Validation was rerun before ordinary approval.
NORMAL-0648,b3fc2ff4-92ca-53e7-818e-13d50791e855,normal_exported_after_approval,0,0,1,0,1,3,0,1,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,614,1,928,,Invoice was exported only after approval.
NORMAL-0649,adcf2960-f85a-584b-81e6-9af4a0c277e8,normal_minor_correction,0,3,1,0,1,1,2,0,0.040,0.015,0.038,0,0,0,0,0,0,0,0,0,0,617,1,635,,Small pre-approval correction resolved during routine review.
NORMAL-0650,13ce66f9-9c35-5bff-bf5a-d3f07612256f,normal_exported_after_approval,0,0,1,0,1,1,0,1,0.000,0.000,0.001,0,0,0,0,0,0,0,0,0,0,51,1,619,,Invoice was exported only after approval.
NORMAL-0651,802bf188-c410-55c6-b700-79d8ea095abc,normal_validation_then_approval,0,0,1,0,1,2,2,1,0.000,0.000,0.002,0,0,0,0,0,0,0,0,0,0,23,0,696,,Validation was rerun before ordinary approval.
NORMAL-0652,54b72240-32ec-51d5-87cb-99e4b28a354d,normal_straight_through,0,1,1,0,1,1,1,1,0.002,0.011,0.001,0,0,0,0,0,0,0,0,0,0,42,1,335,,Invoice followed a low-touch review and approval path.
NORMAL-0653,5161327e-d9d0-5758-8451-abe93aa0d0ad,normal_validation_then_approval,0,3,1,0,1,2,2,0,0.021,0.030,0.024,0,0,0,0,0,0,0,0,0,0,795,1,980,,Validation was rerun before ordinary approval.
NORMAL-0654,e5275398-862b-553a-b8d1-f6bdee9d0015,normal_validation_then_approval,0,0,1,0,2,1,1,1,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,316,0,565,,Validation was rerun before ordinary approval.
NORMAL-0655,ee94b849-ac45-5dc9-a41e-9e5b9d4d5536,normal_pending_review,0,1,0,0,1,1,1,0,0.009,0.011,0.009,0,0,0,0,0,0,0,0,0,0,0,0,1698,,Invoice remains in pending review with no approval or export.
NORMAL-0656,df845962-d81f-58ae-b2be-86939c3b9c80,normal_straight_through,0,1,1,0,1,1,0,0,0.003,0.005,0.000,0,0,0,0,0,0,0,0,0,0,22,0,170,,Invoice followed a low-touch review and approval path.
NORMAL-0657,ae88d45b-b85c-5c3d-8116-e29320c29be8,normal_pending_review,0,1,0,0,1,1,2,0,0.004,0.009,0.005,0,0,0,0,0,0,0,0,0,0,0,1,1043,,Invoice remains in pending review with no approval or export.
NORMAL-0658,884ae741-1c61-55bb-a121-3ce8e2adea69,normal_two_user_review,0,1,1,0,1,2,2,0,0.007,0.014,0.008,0,0,0,0,0,0,0,0,0,0,69,0,260,,Two reviewers participated in a normal approval workflow.
NORMAL-0659,6e90a722-d557-59b1-a3cf-3460918d2742,normal_straight_through,0,1,1,0,1,1,2,1,0.007,0.012,0.005,0,0,0,0,0,0,0,0,0,0,119,0,202,,Invoice followed a low-touch review and approval path.
NORMAL-0660,29c53628-af48-5059-bb7f-a8f02fc09023,normal_pending_review,0,0,0,0,1,1,1,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,931,,Invoice remains in pending review with no approval or export.
NORMAL-0661,6acefbdb-92ab-5fc2-a6bd-2694f10133d2,normal_straight_through,0,0,1,0,1,1,1,1,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,21,1,685,,Invoice followed a low-touch review and approval path.
NORMAL-0662,0b449445-8441-5374-b5d5-6a7ff1f62cee,normal_exported_after_approval,0,1,1,0,1,1,0,1,0.003,0.018,0.006,0,0,0,0,0,0,0,0,0,0,735,0,1361,,Invoice was exported only after approval.
NORMAL-0663,cbe3e255-e288-533d-98bb-e8e85f5385d9,normal_minor_correction,0,3,1,0,1,2,1,1,0.032,0.023,0.031,0,0,0,0,0,0,0,0,0,0,894,0,959,,Small pre-approval correction resolved during routine review.
NORMAL-0664,9e6bbc84-78f8-5080-a79b-01990ebfa2b9,normal_two_user_review,0,2,1,0,2,3,2,1,0.022,0.017,0.024,0,0,0,0,0,0,0,0,0,0,80,1,491,,Two reviewers participated in a normal approval workflow.
NORMAL-0665,f12d7866-b8aa-55cd-a98f-daaa5df21d71,normal_validation_then_approval,0,2,1,0,1,1,1,1,0.015,0.028,0.020,0,0,0,0,0,0,0,0,0,0,260,1,464,,Validation was rerun before ordinary approval.
NORMAL-0666,7c510b94-b1a3-5823-bae0-ffe562aa0535,normal_straight_through,0,0,1,0,1,1,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,22,0,187,,Invoice followed a low-touch review and approval path.
NORMAL-0667,d66adce2-c084-5085-b0b8-b4c43fb70cab,normal_minor_correction,0,3,1,0,1,1,1,0,0.019,0.027,0.019,0,0,0,0,0,0,0,0,0,0,168,1,464,,Small pre-approval correction resolved during routine review.
NORMAL-0668,bfd863d4-78d8-5fbe-b2fd-c8b16103d36f,normal_straight_through,0,0,1,0,1,1,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,468,0,656,,Invoice followed a low-touch review and approval path.
NORMAL-0669,fdfd8f10-5cc3-5fbd-8945-4ac7cc7bafd3,normal_minor_correction,0,1,1,0,1,2,2,1,0.007,0.006,0.008,0,0,0,0,0,0,0,0,0,0,990,1,1030,,Small pre-approval correction resolved during routine review.
NORMAL-0670,c52d1ce4-4a18-5e19-b199-c596e62301fb,normal_validation_then_approval,0,0,1,0,1,1,1,1,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,49,1,463,,Validation was rerun before ordinary approval.
NORMAL-0671,999d494b-9b76-52c8-aeed-02ffae640a51,normal_exported_after_approval,0,2,1,0,1,1,0,1,0.017,0.019,0.017,0,0,0,0,0,0,0,0,0,0,89,0,173,,Invoice was exported only after approval.
NORMAL-0672,d88d1ce8-8af3-585f-b447-8e9e3f5b7d59,normal_validation_then_approval,0,0,1,0,2,1,2,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,398,1,636,,Validation was rerun before ordinary approval.
NORMAL-0673,ce2177ea-df16-534f-9b3a-278a2f7d8af8,normal_straight_through,0,1,1,0,1,1,0,0,0.008,0.008,0.007,0,0,0,0,0,0,0,0,0,0,180,0,399,,Invoice followed a low-touch review and approval path.
NORMAL-0674,d33996b6-1171-56f5-8a0c-3bbbcc937aaa,normal_minor_correction,0,2,1,0,1,1,1,0,0.015,0.011,0.016,0,0,0,0,0,0,0,0,0,0,182,1,190,,Small pre-approval correction resolved during routine review.
NORMAL-0675,a15736b9-7902-5bbd-a740-1a7af217f285,normal_straight_through,0,0,1,0,1,1,1,1,0.000,0.000,0.002,0,0,0,0,0,0,0,0,0,0,1342,0,1480,,Invoice followed a low-touch review and approval path.
NORMAL-0676,40821a33-1599-57a7-b068-472aa283af20,normal_minor_correction,0,2,1,0,1,1,2,1,0.015,0.019,0.014,0,0,0,0,0,0,0,0,0,0,259,0,768,,Small pre-approval correction resolved during routine review.
NORMAL-0677,8a588207-a0e3-579b-b532-d9b06cd0024f,normal_straight_through,0,0,1,0,1,1,1,0,0.000,0.000,0.002,0,0,0,0,0,0,0,0,0,0,387,1,397,,Invoice followed a low-touch review and approval path.
NORMAL-0678,3583c701-6e9e-5c1a-8ba8-fdca19e77609,normal_validation_then_approval,0,1,1,0,2,1,2,0,0.011,0.013,0.012,0,0,0,0,0,0,0,0,0,0,75,1,402,,Validation was rerun before ordinary approval.
NORMAL-0679,e1e6909c-d4b6-5721-9a7f-7ca322d0d079,normal_straight_through,0,0,1,0,1,1,1,0,0.000,0.000,0.003,0,0,0,0,0,0,0,0,0,0,407,1,433,,Invoice followed a low-touch review and approval path.
NORMAL-0680,e042930e-0b31-567d-acdd-c63ca0befb6a,normal_exported_after_approval,0,1,1,0,2,1,0,1,0.008,0.009,0.010,0,0,0,0,0,0,0,0,0,0,295,2,749,,Invoice was exported only after approval.
NORMAL-0681,6139f7e7-1dc6-5fc8-9dd3-fbdd18e0f3a6,normal_exported_after_approval,0,2,1,0,1,1,0,1,0.026,0.029,0.027,0,0,0,0,0,0,0,0,0,0,1093,1,1712,,Invoice was exported only after approval.
NORMAL-0682,e5ad4b4a-3b0e-5826-96e8-3a577bf7822b,normal_exported_after_approval,0,2,1,0,1,1,0,1,0.022,0.028,0.024,0,0,0,0,0,0,0,0,0,0,135,1,615,,Invoice was exported only after approval.
NORMAL-0683,4dc5c27d-8739-528a-8b13-f89a706e0afe,normal_validation_then_approval,0,1,1,0,2,1,2,0,0.003,0.007,0.001,0,0,0,0,0,0,0,0,0,0,231,0,498,,Validation was rerun before ordinary approval.
NORMAL-0684,079c32c8-8d01-574c-8fd2-3735a18658e9,normal_exported_after_approval,0,1,1,0,1,1,0,1,0.011,0.011,0.013,0,0,0,0,0,0,0,0,0,0,455,2,917,,Invoice was exported only after approval.
NORMAL-0685,8b43b740-0106-5313-bf07-22de1c963085,normal_validation_then_approval,0,1,1,0,1,1,1,0,0.004,0.001,0.001,0,0,0,0,0,0,0,0,0,0,49,3,219,,Validation was rerun before ordinary approval.
NORMAL-0686,7826ab0b-aa9d-5cca-89af-d60994b0afc6,normal_validation_then_approval,0,3,1,0,1,1,2,0,0.014,0.028,0.015,0,0,0,0,0,0,0,0,0,0,15,1,227,,Validation was rerun before ordinary approval.
NORMAL-0687,65eaa740-bf73-5b7f-9953-7de2bb953e89,normal_straight_through,0,0,1,0,1,1,0,1,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,35,0,61,,Invoice followed a low-touch review and approval path.
NORMAL-0688,877f425b-94d4-599e-b6ff-297bb2847c82,normal_two_user_review,0,1,1,0,1,2,1,1,0.017,0.006,0.016,0,0,0,0,0,0,0,0,0,0,930,0,1318,,Two reviewers participated in a normal approval workflow.
NORMAL-0689,d2bc8da5-48cb-57ed-95bb-173d454d96be,normal_minor_correction,0,1,1,0,1,2,1,1,0.002,0.013,0.005,0,1,0,0,0,0,0,0,0,0,22,0,101,,Small pre-approval correction resolved during routine review.
NORMAL-0690,cdba4f17-9d02-5e7e-a11c-f5dec31123a2,normal_straight_through,0,0,1,0,1,1,0,0,0.000,0.000,0.002,0,0,0,0,0,0,0,0,0,0,480,0,495,,Invoice followed a low-touch review and approval path.
NORMAL-0691,08a0d35e-0fc6-5152-80ad-29ff784fc685,normal_minor_correction,0,2,1,0,1,1,2,0,0.025,0.027,0.023,0,0,0,0,0,0,0,0,0,0,417,1,442,,Small pre-approval correction resolved during routine review.
NORMAL-0692,08b01e25-5085-5a7a-9561-a29ffba02a73,normal_validation_then_approval,0,1,1,0,1,1,1,0,0.011,0.013,0.012,0,0,0,0,0,0,0,0,0,0,299,1,423,,Validation was rerun before ordinary approval.
NORMAL-0693,63a40f12-d2fb-5b02-b99d-70a2bd4d34e4,normal_straight_through,0,1,1,0,1,1,0,1,0.010,0.001,0.011,0,0,0,0,0,0,0,0,0,0,300,0,540,,Invoice followed a low-touch review and approval path.
NORMAL-0694,20f65bd2-ec9e-5bef-8818-f6ed6ed2ba12,normal_straight_through,0,0,1,0,1,1,0,0,0.000,0.000,0.000,0,0,0,0,0,1,0,0,0,0,56,0,384,,Invoice followed a low-touch review and approval path.
NORMAL-0695,4b50cb1d-d230-5b1c-b005-51188fe656c1,normal_minor_correction,0,2,1,0,1,1,2,0,0.019,0.022,0.017,0,0,0,0,0,0,0,0,0,0,1394,1,1545,,Small pre-approval correction resolved during routine review.
NORMAL-0696,508292f5-1b61-5785-850a-9acc46d571f4,normal_minor_correction,0,2,1,0,1,1,2,0,0.015,0.033,0.021,1,0,0,0,0,0,0,0,0,0,274,0,454,,Small pre-approval correction resolved during routine review.
NORMAL-0697,8768f681-ec1f-5669-938b-3885d0e6bc6a,normal_straight_through,0,1,1,0,1,1,1,0,0.010,0.006,0.008,0,0,0,0,0,0,0,0,0,0,22,0,379,,Invoice followed a low-touch review and approval path.
NORMAL-0698,06640c81-c9ee-53f9-b7d7-fff8e57121c4,normal_straight_through,0,0,1,0,1,1,0,0,0.000,0.000,0.001,0,0,0,0,0,0,0,0,0,0,290,0,614,,Invoice followed a low-touch review and approval path.
NORMAL-0699,742f429f-cf4a-5513-9f48-7de550c33111,normal_straight_through,0,0,1,0,1,1,1,0,0.000,0.000,0.002,0,0,0,0,0,0,0,0,0,0,1168,0,1195,,Invoice followed a low-touch review and approval path.
NORMAL-0700,53929db1-0443-5c97-9799-20ff712c8831,normal_exported_after_approval,0,1,1,0,1,1,0,1,0.013,0.014,0.016,0,0,0,0,0,0,0,0,0,0,413,0,705,,Invoice was exported only after approval.
NORMAL-0701,1007f016-387b-5f7d-8a1d-5c073af19c98,normal_minor_correction,0,1,1,0,1,1,2,0,0.008,0.001,0.007,0,0,0,0,0,0,0,0,0,0,824,0,848,,Small pre-approval correction resolved during routine review.
NORMAL-0702,45dfbe3d-cb5d-5bd7-982b-efa7c162f51d,normal_two_user_review,0,2,1,0,1,2,2,1,0.025,0.018,0.024,0,0,0,0,0,0,0,0,0,0,243,0,557,,Two reviewers participated in a normal approval workflow.
NORMAL-0703,9c4d71fd-8f42-5029-b06c-a61b51df3f21,normal_straight_through,0,0,1,0,1,1,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,311,1,618,,Invoice followed a low-touch review and approval path.
NORMAL-0704,a68fd440-9600-53ca-b7fc-3cdb4e33252b,normal_minor_correction,0,1,1,0,1,1,1,0,0.001,0.006,0.000,0,0,0,0,0,0,0,0,0,0,945,0,1071,,Small pre-approval correction resolved during routine review.
NORMAL-0705,4d83c4a5-90f9-530a-bdb4-72f953afc4c6,normal_pending_review,0,0,0,0,1,1,1,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,0,0,1808,,Invoice remains in pending review with no approval or export.
NORMAL-0706,07d0eae2-9ace-50f4-be9d-350632b713bf,normal_pending_review,0,1,0,0,1,1,2,0,0.001,0.004,0.003,0,0,0,0,0,0,0,0,0,0,0,2,2707,,Invoice remains in pending review with no approval or export.
NORMAL-0707,b4d28a6f-05e2-5307-9e55-5a0275718ddf,normal_pending_review,0,1,0,0,1,1,1,0,0.006,0.006,0.008,0,0,0,0,0,0,0,0,0,0,0,1,1414,,Invoice remains in pending review with no approval or export.
NORMAL-0708,6a6b0903-6b01-506f-b0bf-b9436210e6b9,normal_pending_review,0,2,0,0,1,2,1,0,0.009,0.017,0.011,0,0,0,0,0,0,0,0,0,0,0,0,375,,Invoice remains in pending review with no approval or export.
NORMAL-0709,55606dde-34db-50f9-a0f6-6b88d4fd8872,normal_validation_then_approval,0,2,1,0,1,1,2,1,0.024,0.016,0.025,0,0,0,0,0,0,0,0,0,0,432,1,1112,,Validation was rerun before ordinary approval.
NORMAL-0710,b19ddb44-8c3b-509e-afa7-bd2f3976524a,normal_minor_correction,0,2,1,0,1,1,1,0,0.020,0.024,0.024,0,0,0,0,0,0,0,0,0,0,1203,2,1442,,Small pre-approval correction resolved during routine review.
NORMAL-0711,24073795-47cb-5368-b0dd-13a3911b4d17,normal_validation_then_approval,0,1,1,0,1,1,2,0,0.013,0.009,0.010,0,0,0,0,0,0,0,0,0,0,837,0,1079,,Validation was rerun before ordinary approval.
NORMAL-0712,b3811ce5-4c74-5608-a821-cb1e0e2ae2d1,normal_minor_correction,0,1,1,0,1,1,1,0,0.008,0.011,0.009,0,0,0,0,0,0,0,0,0,0,49,1,258,,Small pre-approval correction resolved during routine review.
NORMAL-0713,ad673f3b-b098-5153-b2fc-1636a1014bf5,normal_straight_through,0,1,1,0,1,2,1,1,0.003,0.011,0.005,0,0,0,0,0,0,0,0,0,0,1101,0,1151,,Invoice followed a low-touch review and approval path.
NORMAL-0714,3b1e7b65-0e1c-5c29-9d37-d478fa134976,normal_straight_through,0,1,1,0,1,1,1,0,0.005,0.010,0.007,0,0,0,0,0,0,0,0,0,0,384,0,661,,Invoice followed a low-touch review and approval path.
NORMAL-0715,83b2cee6-8b61-5bc2-aaa6-06d17cd2f8bb,normal_minor_correction,0,1,1,0,1,1,1,1,0.008,0.004,0.010,0,0,0,0,0,0,0,0,0,0,130,0,577,,Small pre-approval correction resolved during routine review.
NORMAL-0716,78cc1c81-09a2-5b4f-a111-267f587a4712,normal_straight_through,0,2,1,0,1,1,0,0,0.004,0.017,0.010,0,0,0,0,0,0,0,0,0,0,239,1,513,,Invoice followed a low-touch review and approval path.
NORMAL-0717,1a15cff2-86d4-532d-ba49-b44b57758a63,normal_two_user_review,0,1,1,0,1,2,2,0,0.011,0.017,0.010,0,0,0,0,0,0,0,0,0,0,78,2,115,,Two reviewers participated in a normal approval workflow.
NORMAL-0718,0051f36d-23ad-5f71-a858-8de3b94181c6,normal_minor_correction,0,1,1,0,1,1,1,0,0.014,0.005,0.013,0,0,0,0,0,0,0,0,0,0,92,1,304,,Small pre-approval correction resolved during routine review.
NORMAL-0719,bc5801c6-3751-5f01-ab56-f007bd3d4317,normal_pending_review,0,0,0,0,1,1,0,0,0.000,0.000,0.001,0,0,0,0,0,0,0,0,0,0,0,0,24,,Invoice remains in pending review with no approval or export.
NORMAL-0720,c80bfd26-728e-5a67-addb-359e6ca8d01d,normal_minor_correction,0,3,1,0,1,1,1,0,0.024,0.047,0.028,0,0,0,0,0,0,0,0,0,0,25,0,66,,Small pre-approval correction resolved during routine review.
NORMAL-0721,9bebb378-eacd-575f-acf3-2b984e96fd21,normal_pending_review,0,1,0,0,1,2,0,0,0.012,0.008,0.009,0,0,0,0,0,0,0,0,0,0,0,0,2501,,Invoice remains in pending review with no approval or export.
NORMAL-0722,116629a6-ec31-5495-8763-57b7d299a040,normal_validation_then_approval,0,3,1,0,1,1,2,0,0.015,0.032,0.018,0,0,0,0,0,0,0,0,0,0,457,1,585,,Validation was rerun before ordinary approval.
NORMAL-0723,8a5c5fdf-4c6c-5ed8-8e92-189642512ec4,normal_validation_then_approval,0,1,1,0,1,1,1,0,0.003,0.008,0.002,0,0,0,0,0,1,0,0,0,0,1281,1,1377,,Validation was rerun before ordinary approval.
NORMAL-0724,b9bb5e13-ba90-5b06-8232-204651569270,normal_minor_correction,0,3,1,0,1,2,2,0,0.016,0.014,0.018,0,0,0,0,0,0,0,0,0,0,1325,1,1602,,Small pre-approval correction resolved during routine review.
NORMAL-0725,825742b1-fb71-528c-97c1-69ffca142f22,normal_pending_review,0,2,0,0,0,1,1,0,0.009,0.006,0.007,0,0,0,0,0,1,0,0,0,0,0,0,591,,Invoice remains in pending review with no approval or export.
NORMAL-0726,0e68ec3b-1395-57b1-aa87-4a4e2fc1e48d,normal_minor_correction,0,2,1,0,1,2,1,1,0.010,0.016,0.011,0,0,0,0,0,0,0,0,0,0,112,1,725,,Small pre-approval correction resolved during routine review.
NORMAL-0727,85a9f1a9-2c96-5d03-a607-5de941330cdb,normal_two_user_review,0,1,1,0,2,2,2,0,0.013,0.006,0.013,0,0,0,0,0,0,0,0,0,0,63,1,371,,Two reviewers participated in a normal approval workflow.
NORMAL-0728,68e9bb5b-5150-589b-8bf4-1a6ed48f4370,normal_straight_through,0,0,1,0,1,1,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,760,1,1111,,Invoice followed a low-touch review and approval path.
NORMAL-0729,34e9b28e-b518-5021-b410-75a705ff6237,normal_pending_review,0,1,0,0,0,1,1,0,0.003,0.011,0.005,0,0,0,0,0,0,0,0,0,0,0,1,266,,Invoice remains in pending review with no approval or export.
NORMAL-0730,eb6536bd-0299-5be2-b273-d2ac75e430c4,normal_validation_then_approval,0,1,1,0,1,1,2,1,0.008,0.006,0.006,0,0,0,0,0,0,0,0,0,0,57,1,738,,Validation was rerun before ordinary approval.
NORMAL-0731,59f7d2c5-958f-5326-830e-6cffc1ec4310,normal_straight_through,0,0,1,0,1,1,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,26,2,154,,Invoice followed a low-touch review and approval path.
NORMAL-0732,6e116edb-3274-52c5-8553-3b8245e0393e,normal_straight_through,0,1,1,0,1,1,1,1,0.001,0.004,0.003,0,0,0,0,0,0,0,0,0,0,22,0,381,,Invoice followed a low-touch review and approval path.
NORMAL-0733,92902c87-66f7-593f-8081-d4a3dfb813c7,normal_two_user_review,0,1,1,0,2,3,1,0,0.012,0.003,0.010,0,0,0,0,0,0,0,0,0,0,307,0,648,,Two reviewers participated in a normal approval workflow.
NORMAL-0734,0f1d2560-c587-57cc-811e-75e6bc552652,normal_straight_through,0,0,1,0,1,2,0,0,0.000,0.000,0.000,0,0,0,0,0,0,0,0,0,0,1377,0,1476,,Invoice followed a low-touch review and approval path.
NORMAL-0735,2225051d-b9f0-5ea9-9a0d-69c95272fb41,normal_exported_after_approval,0,1,1,0,1,1,0,1,0.009,0.001,0.010,0,0,0,0,0,0,0,0,0,0,380,0,1020,,Invoice was exported only after approval.
NORMAL-0736,70ec8489-dcb5-5329-bafd-6ed7ba1b92ab,normal_validation_then_approval,0,2,1,0,1,1,2,0,0.016,0.015,0.013,0,0,0,0,0,0,0,0,0,0,375,1,683,,Validation was rerun before ordinary approval.
NORMAL-0737,7a75b3fe-40f7-59ae-a707-17af93297173,normal_validation_then_approval,0,1,1,0,1,1,2,0,0.015,0.016,0.016,0,0,0,0,0,0,0,0,0,0,1179,3,1338,,Validation was rerun before ordinary approval.
NORMAL-0738,2d76c80f-03d2-5edf-bf36-b0c9e95201d1,normal_exported_after_approval,0,1,1,0,1,2,0,1,0.012,0.007,0.010,0,0,0,0,0,0,0,0,0,0,395,1,619,,Invoice was exported only after approval.
NORMAL-0739,6353b652-0991-5db9-ad84-fe8ac5e686e7,normal_minor_correction,0,2,1,0,1,1,1,1,0.019,0.010,0.018,1,0,0,0,0,1,0,0,0,0,397,0,559,,Small pre-approval correction resolved during routine review.
